"most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","retired_date","location_type","zipcode","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","percent_population"
"7/30/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6666418,35.09763497,"1800 Mountain Road Northwest","fair",91.86352,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Austrian pine","Pinus nigra","Albuquerque","New Mexico",-106.6657363,35.0969486,"1732 Mountain Road Northwest","poor",55.77428,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Mimosa","Albizia julibrissin","Albuquerque","New Mexico",-106.6670704,35.09596597,"1701 Old Town Road Northwest","good",42.65092,"introduced","more than 18.29 m",NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10/6/2017","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.6670961,35.09693408,"19th Street Northwest","good",45.93176,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.6665372,35.09769038,"1800 Mountain Road Northwest","fair",85.30184,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.6656362,35.09702614,"1800 Mountain Road Northwest","fair",62.33596,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10/6/2017","inventory_date","Chinese elm","Ulmus parvifolia","Albuquerque","New Mexico",-106.6670483,35.09686923,"1800 Mountain Road Northwest","good",45.93176,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Cottonwood","Populus deltoides","Albuquerque","New Mexico",-106.666939,35.0960543,"1701 Old Town Road Northwest","good",131.2336,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Austrian pine","Pinus nigra","Albuquerque","New Mexico",-106.6655874,35.09697,"1700 Mountain Road Northwest","poor",72.17848,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Plains cottonwood","Populus sargentii","Albuquerque","New Mexico",-106.6664648,35.09764375,"1800 Mountain Road Northwest","fair",98.4252,"no_info","more than 18.29 m","60.96 to 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Texas red oak","Quercus buckleyi","Albuquerque","New Mexico",-106.6668518,35.09602412,"1701 Old Town Road Northwest","good",49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.6670094,35.09690983,"1800 Mountain Road Northwest","good",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Plains cottonwood","Populus sargentii","Albuquerque","New Mexico",-106.6665366,35.09753175,"1800 Mountain Road Northwest","fair",88.58268,"no_info","more than 18.29 m","more than 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6663142,35.09743534,"1800 Mountain Road Northwest","good",91.86352,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Globe willow","Salix matsudana","Albuquerque","New Mexico",-106.6658279,35.09626793,"1710 Old Town Road Northwest","good",88.58268,"no_info","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Globe willow","Salix matsudana","Albuquerque","New Mexico",-106.6657247,35.09629756,"1708 Old Town Road Northwest","good",114.8294,"no_info","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.6659639,35.09629238,"1701 Old Town Road Northwest","good",82.021,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Globe willow","Salix matsudana","Albuquerque","New Mexico",-106.6662833,35.09740297,"1800 Mountain Road Northwest","good",82.021,"no_info","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.6655513,35.09629521,"1701 Old Town Road Northwest","good",78.74016,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.6653341,35.09627272,"1701 Old Town Road Northwest","good",85.30184,"introduced","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.6652402,35.09630509,"1701 Old Town Road Northwest","good",85.30184,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.6660169,35.09626037,"1701 Old Town Road Northwest","good",82.021,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.6651207,35.09644494,"1701 Old Town Road Northwest","fair",82.021,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Plains cottonwood","Populus sargentii","Albuquerque","New Mexico",-106.6661774,35.09750337,"1800 Mountain Road Northwest","fair",98.4252,"no_info","more than 18.29 m","60.96 to 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Bur oak","Quercus macrocarpa","Albuquerque","New Mexico",-106.6650898,35.0965234,"1701 Old Town Road Northwest","fair",88.58268,"naturally_occurring","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.6660935,35.09627561,"1712 Old Town Road Northwest","good",88.58268,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.6661542,35.09623525,"1701 Old Town Road Northwest","good",88.58268,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.6662567,35.09625683,"1701 Old Town Road Northwest","good",85.30184,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.6663174,35.09621306,"1800 Old Town Road Northwest","good",78.74016,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Globe willow","Salix matsudana","Albuquerque","New Mexico",-106.6649978,35.09646105,"1700 Mountain Road Northwest","good",131.2336,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.6671214,35.09664509,"19th Street Northwest","fair",42.65092,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Raywood ash","Fraxinus oxycarpa","Albuquerque","New Mexico",-106.6649598,35.09682338,"1700 Mountain Road Northwest","fair",NA,"no_info",NA,"15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Globe willow","Salix matsudana","Albuquerque","New Mexico",-106.6650259,35.09652688,"1700 Mountain Road Northwest","good",147.6378,"no_info","more than 18.29 m","60.96 to 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.6663276,35.09758292,"1800 Mountain Road Northwest","fair",88.58268,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.6648811,35.09685387,"1700 Mountain Road Northwest","fair",65.6168,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.6648275,35.09683412,"1700 Mountain Road Northwest","fair",49.2126,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.6670811,35.09668843,"19th Street Northwest","good",42.65092,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Eastern red cedar","Juniperus virginiana","Albuquerque","New Mexico",-106.6649101,35.09640873,"1701 Old Town Road Northwest","good",98.4252,"introduced","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Pear","Pyrus","Albuquerque","New Mexico",-106.664881,35.09681338,"1700 Mountain Road Northwest","fair",59.05512,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.6649785,35.09639612,"1701 Old Town Road Northwest","good",88.58268,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Crabapple","Malus","Albuquerque","New Mexico",-106.6650903,35.09631511,"1666 Old Town Road Northwest","good",88.58268,"no_info","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/12/2018","inventory_date","Texas red oak","Quercus buckleyi","Albuquerque","New Mexico",-106.666593,35.09663777,"1800 Mountain Road Northwest","good",59.05512,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Chinese pistache","Pistacia chinensis","Albuquerque","New Mexico",-106.6649758,35.09631985,"1701 Old Town Road Northwest","good",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.6665183,35.09743883,"1800 Mountain Road Northwest","fair",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/12/2018","inventory_date","Shumard oak","Quercus shumardii","Albuquerque","New Mexico",-106.6666708,35.09663503,"1800 Mountain Road Northwest","good",59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.6648055,35.09634674,"1701 Old Town Road Northwest","good",52.49344,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Cottonwood","Populus deltoides","Albuquerque","New Mexico",-106.6647832,35.09638205,"1666 Old Town Road Northwest","good",118.11024,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.6664972,35.09747974,"1800 Mountain Road Northwest","fair",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Cottonwood","Populus deltoides","Albuquerque","New Mexico",-106.6647698,35.0965214,"1700 Mountain Road Northwest","fair",118.11024,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Cottonwood","Populus deltoides","Albuquerque","New Mexico",-106.6648033,35.09663332,"1700 Mountain Road Northwest","fair",124.67192,"naturally_occurring","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/12/2018","inventory_date","Shumard oak","Quercus shumardii","Albuquerque","New Mexico",-106.6667378,35.09651433,"19th Street Northwest","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","White ash","Fraxinus americana","Albuquerque","New Mexico",-106.6650151,35.0968666,"1700 Mountain Road Northwest","fair",72.17848,"introduced","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Cottonwood","Populus deltoides","Albuquerque","New Mexico",-106.6650085,35.09673207,"1700 Mountain Road Northwest","fair",137.79528,"naturally_occurring","more than 18.29 m","60.96 to 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.6663672,35.09746603,"1800 Mountain Road Northwest","fair",42.65092,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2018","inventory_date","White ash","Fraxinus americana","Albuquerque","New Mexico",-106.6651247,35.09686794,"1700 Mountain Road Northwest","good",121.39108,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6426215,35.0699909,"1318 Edith Boulevard Southeast","good",88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.6026054,35.0894377,"729 Solano Drive Northeast","good",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.602529,35.08938438,"729 Solano Drive Northeast","good",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Elm","Ulmus","Albuquerque","New Mexico",-106.6026691,35.08957898,"729 Solano Drive Northeast","good",42.65092,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Japanese pagoda tree","Styphnolobium japonicum","Albuquerque","New Mexico",-106.6025752,35.0897987,"729 Solano Drive Northeast","good",78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Cottonwood","Populus deltoides","Albuquerque","New Mexico",-106.6026785,35.08942804,"729 Solano Drive Northeast","excellent",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Texas red oak","Quercus buckleyi","Albuquerque","New Mexico",-106.6025986,35.08931331,"729 Solano Drive Northeast","excellent",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.6026455,35.08908426,"729 Solano Drive Northeast","good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.6027296,35.08928107,"729 Solano Drive Northeast","good",131.2336,"introduced","more than 18.29 m","more than 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.6028634,35.08938948,"729 Solano Drive Northeast","fair",167.32284,"introduced","more than 18.29 m","more than 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Blue spruce","Picea pungens","Albuquerque","New Mexico",-106.6028404,35.089228,"729 Solano Drive Northeast","good",59.05512,"naturally_occurring","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Boxelder","Acer negundo","Albuquerque","New Mexico",-106.6025162,35.08926741,"729 Solano Drive Northeast","fair",49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.6027346,35.08944325,"729 Solano Drive Northeast","fair",164.042,"introduced","more than 18.29 m","more than 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6027463,35.08921742,"729 Solano Drive Northeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.6025987,35.08922636,"729 Solano Drive Northeast","fair",137.79528,"introduced","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.6028607,35.08959359,"729 Solano Drive Northeast","fair",157.48032,"introduced","more than 18.29 m","more than 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.6028519,35.08907495,"724 Hermosa Drive Northeast","good",164.042,"introduced","more than 18.29 m","more than 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Elm","Ulmus","Albuquerque","New Mexico",-106.6027239,35.08964297,"729 Solano Drive Northeast","good",45.93176,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.6025846,35.08911855,"729 Solano Drive Northeast","fair",164.042,"introduced","more than 18.29 m","more than 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Texas red oak","Quercus buckleyi","Albuquerque","New Mexico",-106.6027561,35.08975381,"729 Solano Drive Northeast","good",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.6028613,35.08896796,"720 Hermosa Drive Northeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Oklahoma redbud","Cercis canadensis","Albuquerque","New Mexico",-106.6025316,35.08947985,"729 Solano Drive Northeast","fair",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Osage orange","Maclura pomifera","Albuquerque","New Mexico",-106.6028607,35.08985147,"729 Solano Drive Northeast","fair",59.05512,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/25/2018","inventory_date","Japanese pagoda tree","Styphnolobium japonicum","Albuquerque","New Mexico",-106.6025775,35.08895488,"729 Solano Drive Northeast","excellent",98.4252,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
